_ds,row,sentence,word_count,char_count,comma_count,avg_word_len,has_I,has_we_our,modal_verb,opinion_verb,hedge,future_marker,conditional,subordinator,passive_voice,enumeration,pronoun_it_they,nominalization,question,imperative_start,fragment,proper_noun_density
K3,754,The lawsuit also said that another firm had improperly certified the mark-up on the deal.,15,89,0,4.866666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,755,A Salomon Smith Barney spokeswoman couldn't provide immediate comment on the lawsuit.,12,85,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
K3,756,"Other firms named in the lawsuit, such as Morgan Stanley Dean Witter, Goldman Sachs, Lad and Lehman Brothers, declined to comment.",21,130,4,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857
K3,757,"In another yield-burning lawsuit, the City of New Orleans has sued Smith Barney and BT Alex. Brown Inc., a subsidiary of Bankers Trust Corp. over alleged yield burning.",28,168,2,4.785714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857
K3,758,"In September, Lad Freres paid about $9 million to settle a yield-burning lawsuit brought by a Los Angeles County agency.",20,120,1,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
K3,760,And Rep. Livingston keeps winning.,5,34,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2
K3,761,"Just last month, Mr. Livingston, as House Appropriations Committee chairman, blocked for at least a year new Clinton administration rules designed to fundamentally alter   the organ-allocation system.",27,200,3,6.148148148148148,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.14814814814814814
K3,763,"currently, patients close to donors get preference.",7,51,1,6.142857142857143,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
K3,766,"Currently, more than  ,  100 people are on waiting lists for livers, hearts, kidneys and other organs, and 4,000 people are dying every year while awaiting transplants.",27,168,6,4.666666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
K3,768,"""All we're going to get is delay, delay, delay,"" he says.",11,57,3,3.6363636363636362,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
K3,770,Law:   Former  Bennett Funding Executive Pleads Guilty in   no apologies.,10,73,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
K3,771,"Coverup or Scheme   John McDonald, chairman of the surgery department at the By  Frances A. McMorris Louisiana State University Medical Center in Shreveport, is one of Staff  Reporter  or  The  Wall Street Journal           those who worked closely with the congressman to derail the NEW YORK -",46,294,2,4.956521739130435,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.34782608695652173
K3,772,The former deputy chief executive officer of   Health and Human Services Department rules.,13,90,0,5.769230769230769,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3076923076923077
K3,773,"The current Bennett Funding Group Inc. pleaded guilty to charges that he            geographically based system, he says, is better than a more agreed to cover up one of the largest Ponzi schemes in U.S. history.",35,212,2,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11428571428571428
K3,774,"nationally based one, because it encourages local organ-donation In federal court here, Michael A. Bennett choked back tears as he      efforts and makes transplants accessible to  more people who can't pleaded guilty to three criminal counts of conspiracy, obstruction of            travel to megacenters such as Pittsburgh.",46,325,3,5.565217391304348,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.06521739130434782
K3,775,"Mark Carollo, Mr. justice and perjury.",6,38,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,776,"The 41-year-old executive admitted that he tried   Livingston's spokesman, agrees.",10,82,1,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,777,"""People from all over the country to obstruct a federal investigation  into Bennett Funding.",14,92,0,5.428571428571429,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.07142857142857142
K3,778,"He also   said they'd be left high and  dry without   these small efforts ,"" he implicated his brother, Patrick R. Bennett, the firm's former chief   says.",26,155,3,4.423076923076923,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.038461538461538464
K3,779,"A number of states, including Louisiana and Wisconsin, fmancial officer, whom prosecutors have accused of orchestrating a have passed laws saying that organs donated in the state can't be massive fraud.",31,202,3,5.387096774193548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03225806451612903
K3,783,"Such laws, he the transactions.",5,31,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
K3,784,"Michael Bennett wasn't charged in the underlying    says, ""serve transplant centers, not clients.""",13,98,2,5.923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
K3,786,"Bennett Funding, a Syracuse, N.Y., office-supply leasing    result in closures of smaller transplant programs.",14,110,3,6.214285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,787,"But he adds that it company, filed for bankruptcy-court protection  in 1996 after the    might not be such a bad thing if some small centers close, SEC alleged in New York federal court that it and Patrick Bennett   especially low-volume centers with  lower survival  rates.",45,274,2,4.733333333333333,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0.08888888888888889
K3,789,The SEC's lawsuit is pending and its investigation is   April.,10,62,0,4.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
K3,791,"Michael Bennett's lawyer, Martin Auerbach, said his Organ Sharing, the Richmond-based federal contractor for the client pleaded guilty because he wanted to ""just take responsibility   organ-transplant-and-allocation system, to develop new policies to for his actions.""",35,268,4,6.285714285714286,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0.05714285714285714
K3,794,"Court papers show that Patrick Bennett tried    in waiting times, HHS Secretary Donna Shalala argued, She noted unsuccessfully to negotiate a plea bargain with prosecutors.",25,172,2,5.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24
K3,795,His client patients in one part of the country may wait as much as five lawyer couldn't be reached yesterday.,20,109,0,4.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,796,"In pleading guilty, Michael  times longer than patients in other  arts with similar medical Bennett admitted discussing what to say with his brother when the    conditions.",26,172,1,5.384615384615385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07692307692307693
K3,798,But the issue soon degenerated into a fusillade of company's profit in 1993.,13,76,0,4.461538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,799,One involved Bennett Funding's sale of a charges and counter charges.,11,69,0,5.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09090909090909091
K3,800,"Small centers accused the big centers note from the Erie Island Resort & Marina, a time-share  of trying to stage an organ grabbing centers countered that smaller campground in Ohio, to Hemlock Investors Associates, of Franklin    programs were callous about patients at bigger programs who were Lakes, N.J.   Michael Bennett admitted that he signed back-dated   dyfng.",56,369,4,5.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285
K3,801,"After Rep. Livingston derailed the rules for now, Charles documents to make it appear that the Erie Island note sale had been Fiske, a founder of the National Transplant Action Committee, a completed prior to the end of 1993, so that Bennett Funding could   patient group based in Portland, Ore., and allied with the Pittsburgh report a $2.7 million profit for that year when it should have shown  center, delivered big bouquets of flowers to the offices of GOP .â€¢",80,466,7,4.5375,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0.125
K3,802,"The flowers, he told staffers, Bennett is the sixth of nine defendants to piead guilty ln the Berni  - symbolized the people who would die because of toe .",29,155,2,4.206896551724138,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.06896551724137931
K3,803,He faces a maximum prison term of I 5    congressionally ordered delay in issuing the transplant rules.,17,103,0,4.823529411764706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,804,"""I years and at least $750,000 in fmes when he is sentenced on Feb.  walked into Livingston's office with a big bouquet of flowers and 11 said, Just don't bother watering them; they'll be dead in a few",38,201,2,3.8421052631578947,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.02631578947368421
K3,805,"Politics & Policy: With Livingston Adding Power as House Speaker, Fight Gets Tougher for Organ-Allocation Reform By Laurie McGinley Starr Reporter of The Wall Street Journal PITTSBURGH --",28,187,1,5.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6428571428571429
K3,806,"On the day Rep. Robert Livingston was nominated as House speaker, John Fung sat in his office here looking glum.",20,112,1,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25
K3,807,"""Good for him,"" he said grumpily.",6,33,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,808,"Dr. Fung, who is the chief of transplant surgery at the University of Pittsburgh Medical Center, and the Louisiana Republican have emerged as weeks.'",24,149,2,5.041666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.20833333333333334
K3,810,"Rep. Livingston disputes that the delay will cost lives, saying that the rules themselves would threaten patients by discouraging donations.",20,140,1,5.9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.05
K3,818,"In the meantime, Congress did authorize HHS to move ahead with part of its rules that would require UNOS and its transplant-center members to provide patients w1m more-ttmely mformat1on on such important issues as survival data.",36,228,1,5.194444444444445,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.027777777777777776
K3,819,"And it has ordered the respected Institute of Medicine, which is part of me National Academy of Sciences, to study the issue and report back by May.",27,148,2,4.407407407407407,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.1111111111111111
K3,821,"""If you can get care 100 miles away from your home, that's better than 1,000 miles away,"" says Dr. McDonald.",20,108,3,3.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
K3,823,Marketing & Media:,3,18,0,4.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
K3,824,"Golden Books Says Its President Quit To Be Marvel Chief By Patrick M. Reilly Staff Reporter of The Wall Street Journal NEW YORK - Golden Books Family Entertainment, the struggling children's book publisher, was dealt another blow as its president and second-in-command, Eric Ellenbogen, resigned unexpectedly to take a job as president and chief executive officer of Marvel Enterprises Inc.",60,390,4,5.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4
K3,825,"Mr. Ellenbogen, 41 years old, came to the company in 1996 as president of its entertainment group, a television and video-based unit.",22,133,3,4.545454545454546,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
K3,826,"In June, he was named president of the entire company, acting as No. 2 to Richard E. Snyder, the parent's 65-year-old chairman and chief executive.",25,147,3,4.44,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.04
K3,827,"At Marvel, he succeeds Joseph Ahearn, who previously said he would resign as soon as a successor was named.",19,107,2,4.526315789473684,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.05263157894736842
K3,828,Marvel Enterprises was created in October when Marvel Entertainment Group Inc. emerged from Chapter 11 bankruptcy proceedings and merged with Toy Biz Inc.,23,154,0,5.565217391304348,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.34782608695652173
K3,829,"It owns the rights to several comic-book characters including ""Spidennan,"" 11X-Men"" and ""Men in Black,"" as well as Fleer/Skybox, a trading-card maker, and the Panini stickers business.",27,184,4,5.2592592592592595,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.037037037037037035
K3,830,"Mr. Ellenbogen was credited with building Broadway Video, a television production and distribution company, which Golden Books acquired in 1996.",20,144,2,5.85,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.2
K3,831,"He directed Broadway's acquisition of crucial film and television libraries, including titles such as ""Rudolf the Red-Nosed Reindeer,"" and ""Lassie.""",20,148,2,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
K3,832,"The company said Mr. Snyder now will directly oversee the entertainment unit, which includes home video, merchandising and licensing.",19,133,2,5.842105263157895,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.05263157894736842
K3,833,"Golden Books' nine-month net loss widened sharply to $70.3 million, or $2.77 a share, and revenue fell to $142 million from $ f70 million.",24,138,2,3.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,834,It recently reached a preliminary standstill agreement with a group of bondholders to put off interest payments on $100 million in debt.,22,136,0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
K3,835,"In a recent filing with the Securities and Exchange Commission, Golden Books said there is ""substantial doubt about its ability to continue as a going concern.""",26,160,1,5.038461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15384615384615385
K3,836,"The company has warned that possible ""restructuring, reduction of costs and other actions"" could result in substantial year-end charges.",19,136,1,5.947368421052632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,837,"Earlier this month, it was notified by the Nasdaq Stock Market about the possible delisting of the company's stock for failure to maintain a closing price of at least $5.",30,170,1,4.533333333333333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.1
K3,839,"as early as Dec. 11, though the company says it plans to ""work with the Nasdaq"" to ensure its continued listing.",21,112,1,4.0476190476190474,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
K3,840,"Shares of Golden Books fell 6.25 cents to 43.75 cents in Nasdaq trading, close to a 52-week low.",18,96,1,3.611111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666
K3,841,Marvel rose 6.25 cents to $5.9375 in composite New York Stock Exchange trading.,13,79,0,4.230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3076923076923077
K3,842,"Golden Books said Mr. Ellenbogen won't be replaced and said it will be ""streamlining"" its organization.",16,103,0,5.1875,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.125
K3,843,"The company said it will be ""finalizing"" its senior management in the next several weeks.",15,89,0,4.8,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.0
K3,844,"Credit Markets: With Market Turmoil in the Rearview Mirror, Corporations Drive Forward With Bond Issues By Catherine Valenti and Tom Sullivan Staff Reporters of The Wall Street Journal Corporations of all stripes rushed to raise money in the bond market, including issuers who just six weeks ago wouldn't have stood a chance of raising funds.",55,342,2,5.1454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
K3,845,"As confidence  continued after the recent financial turmoil, problem-plagued ftanchis marketing company Cendant Corp. sold $1.55 billion ofbon increasing the size from a planned $500 million in response to strong investor demand.",32,229,1,5.75,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.03125
K3,846,"In addition, two telecommunications companies sold junk-rated securities to finance the construction new networks.",14,114,1,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
K3,847,"Level 3 Communications Inc., which is using Internet technology, came to market with $500 million of zero-coupon bonds, while Global Crossing Holdings Ltd. sold $500 million of preferred stock to help finance its international fiber-optic links.",36,245,3,5.361111111111111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1388888888888889
K3,848,"Despite the rush, there is little sign the current flood of bond issuance will ease.",15,84,1,4.533333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
K3,849,"It emerged yesterday that the Seagram Co. is lining up a giant debt offering, likely to come to market in December.",21,115,1,4.380952380952381,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.047619047619047616
K3,850,"Lead manager Goldman, Sachs & Co. is marketing the deal at a size of $2 billion.",16,80,1,3.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625
K3,852,Goldman declined to comment on whether the size would be increased.,11,67,0,5.090909090909091,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0
K3,853,No official confirmation of the use of proceeds was available.,10,62,0,5.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
K3,854,However Montreal-based Seagram is completing its acquisition of entertainment company PolyGrarn NV.,12,99,0,7.166666666666667,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.16666666666666666
K3,855,The acquisition is valued in excess of$10 billion and is expected  to close  Dec. 4.,15,84,0,4.133333333333334,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0
K3,856,"With issuance rapidly making up any ground lost in September and early October, worries about a credit crunch are easing, though some participants say the real test will come after Thanksgiving with Seagram's deal and the $2.5 billion anticipated from Monsanto Co., announced two weeks ago.",46,290,3,5.108695652173913,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.06521739130434782
K3,857,"""The supply overhang that we saw all year is coming to the market and deals are getting done,"" said Greg Hahn, senior vice president and fixed-income portfolio manager at Conseco Capital Management.",32,198,2,5.03125,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09375
K3,859,"The key to Cendant's deal was the high yield on offer, according to investors.",14,78,1,4.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,860,That helped to overcome worries about the accounting scandal that has plagued the company this year.,16,100,0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,861,"""Obviously  the company has had its accounting problems, but you can't  beat"" the yield on offer relative to Treasurys, said John Kowalik, senior vice president and portfolio manager at Oppenheimer Funds.",31,204,3,5.32258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06451612903225806
K3,863,"Lead underwriters Chase Securities Inc. and Merrill Lynch & Co. said that even at the increased size, demand outstripped  the bonds available.",22,142,1,5.2272727272727275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18181818181818182
K3,864,The company so/d $400 million of two-year notes at a yield 2.875 percentage points more than comparable Treasurys and $1.15 billion of five-year notes at a yield 3.125 percentage points more than Treasurys.,33,206,0,4.575757575757576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030303030303030304
K3,865,"During the four-day roadshow to market the bond deal, syndicate officials said Cendant focused on the strength of its core businesses and strategy.",23,147,1,5.304347826086956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478260869565216
K3,866,"For much of this year, the company's public image has been beset by an accounting scandal that took place at direct marketer CUC International, which merged with HFS Inc. to form Cendant in late 1997.",35,200,2,4.485714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02857142857142857
K3,867,"As a further enticement, Cendant  will increase the coupon on the bond deal by 1.5 percentage points if its ratings are downgraded to junk status by both Moody's Investors Service and Standard & Poor's.",34,202,1,4.705882352941177,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0.11764705882352941
K3,868,Currently it is rated Baal by Moody's and triple-B by S&P.,11,58,0,4.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.09090909090909091
K3,869,"In the junk market, Global Crossing's offering of senior exchangeable pay-in-kind preferred securities was doubled from its originally planned size.",20,148,1,6.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.05
K3,870,The securities were priced at par with a 10.5% dividend rate.,11,61,0,4.090909090909091,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
K3,871,Level 3's deal was its second offering this year.,9,49,0,4.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,872,It sold $3 billion of junk bonds in April and these securities have become a market favorite.,17,93,0,4.352941176470588,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.058823529411764705
K3,873,"During the financial crisis of mid-August to mid-October, ""Level 3 became the only bond you could sell because it was a high-yield benchmark,"" said Jerry Paul, high-yield fund manager Invesco Funds Group, ""and it was knocked down unduly.""",38,238,4,4.921052631578948,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0.07894736842105263
K3,874,"Level 3, which has a $10 billion capital plan, ""saw a nice window to get some funds and got the money,"" said one person familiar with the deal.",28,143,3,3.7857142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,875,Neither Level 3 officials nor lead underwriter Salomon Smith Barney would comment.,12,82,0,5.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333
K3,876,Here are the details of yesterday's two-year note auction.,9,58,0,5.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,877,All bids are awarded at a single price at the market-clearing yield.,12,68,0,4.583333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
K3,878,Rates are determined by the difference between that price and the face value.,13,77,0,4.923076923076923,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0
K3,879,"The notes are dated Nov. 30, and mature Nov. 30, 2000.",11,54,2,2.8181818181818183,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
K3,880,NURSING HOME RESIDENT PROTECTION ACT,5,36,0,6.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
K3,903,Criminal Authority for DOJ.,4,27,0,5.75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.25
K3,905,Referral.,1,9,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
K3,906,The bill would give DOJ the authority to pursue nursing homes without referral from HCFA.,15,89,0,4.933333333333334,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
K3,911,Chains vs. Individual Facilities.,4,33,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25
K3,912,The bill would give DOJ civil authority to pursue both nursing home chains and individual facilities.,16,101,0,5.3125,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0
K3,926,Please let us know if you have any questions.,9,45,0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
K3,927,"PRESIDENT CLINTON: IMPROVING  THE QUALITY  OF  NURSING HOME CARE   â€¢ July 21, 1998",13,84,1,4.3076923076923075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
K3,928,"""Moving a parent to a nursing home is one of life's most difficult decisions.",14,77,0,4.357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,929,"But with these steps, we are giving families the security of knowing that we are doing everything we can to make our nation's nursing homes safe and secure. """,29,158,1,4.344827586206897,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,930,"President Bill Clinton July 21, 1998",6,36,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
K3,931,THE NEED  To ENSURE QUALITY CARE IN NURSING HOMES.,9,50,0,4.444444444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111
K3,932,"There are approximately 1.6 million older Americans and people with disabilities that receive care in roughly 16,700 nursing homes nationwide.",20,142,1,5.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
K3,933,Problems like the inappropriate use of physical restraints and a shortage of hearing aids for those in need were reduced by the enactment of new regulations by the Health Care Financing Administration (HCFA) in 1995.,35,216,0,5.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.11428571428571428
K3,935,"A PRESIDENTIAL PLAN To IMPROVE NURSING HOME CARE, This week, the President is sending Congress tough new legislation that cans for:",21,131,2,5.142857142857143,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.19047619047619047
K3,939,â€¢ Reauthorization Of The Nursing Home Ombudsman Program Run By The Administration On Aging.,14,93,0,5.428571428571429,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.8571428571428571
K3,941,"Today, the President is also announcing the implementation of new penalties, inspections, and tougher oversight of nursing homes by the HCFA, including:",22,152,4,5.7272727272727275,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.045454545454545456
K3,942,â€¢ Immediate Civil Monetary Penalties Against Nursing Homes That Violate Federal Standards:,12,92,0,6.416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334
K3,952,and Malnutrition by requiring state surveyors to monitor actions taken by nursing homes to prevent these ailments;,17,114,0,5.705882352941177,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.058823529411764705
K3,954,"This month, the HCFA began conecting information on resident care through a national automated data system that will be analyzed to identify potential areas of inadequate care in nursing homes and to assess performance in critical areas.",37,237,1,5.378378378378378,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0.0
K3,956,"BACKGROUND There are approximately 16,800 nursing homes in the United States, serving 1.6 million people.",15,105,2,5.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13333333333333333
K3,957,"Since HCFA put new regulations in place in 1995, the health and safety of nursing homes has improved.",18,101,1,4.333333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
K3,958,"But Senator Grassley will unveil a report next week on the shortcomings in nursing home care, and HCFA will transmit a report to Congress tomorrow concluding that tougher enforcement is needed to ensure high quality in all nursing homes.",39,237,1,5.051282051282051,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.07692307692307693
K3,965,â–ª National Abuse Registry.,4,28,0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5
K3,968,â–ª Nutrition and Hydration Therapy.,5,36,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
K3,973,New Administrative Actions To Improve the Quality of Nursing Homes.,10,67,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
K3,974,"You will announce new administrative actions that HCFA will implement immediately, including:",12,93,1,6.666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
K3,975,â€¢ Immediate Civil Monetary Penalties in Nursing Homes That Violate Federal Standards.,12,87,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
K3,977,"Under current practice, enforcement officials often give nursing homes a second chance to come into compliance, rather than impose immediate sanctions.",21,151,2,6.095238095238095,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
K3,979,"Starting today, HCFA will take several steps to strengthen states' inspection of nursing homes, such as:",16,104,2,5.3125,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
K3,981,Enforcement officials will now stagger survey times and conduct some surveys on weekends and evenings.,15,102,0,5.8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
K3,988,The report being released by HCFA finds that some states have cited few or no nursing homes for substandard care.,20,113,0,4.65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
K3,994,"â€¢ Preventing Bed Sores, Dehydration, and Malnutrition.",7,56,2,6.285714285714286,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.2857142857142857
K3,996,"State surveyors will be required to monitor these activities, and sanction nursing homes with patterns of violations.",17,117,1,5.823529411764706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
K3,999,"To increase accountability and flag repeat offenders for families and the public, HCFA will, for the first time, post individual nursing home survey results on the Internet.",27,173,3,5.296296296296297,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
K3,1001,"In June 1998, HCFA began collecting information on resident care through a national automated data system, known as Minimum Data Sets.",21,134,2,5.095238095238095,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.14285714285714285
K3,1005,Secretary Shalala Members of senior citizen organizations,7,57,0,7.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857
K3,1009,"â€¢ YOU may answer questions from the pool, and then depart.",11,60,1,4.090909090909091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
K3,1016,"During the late 1980s, many states established financing schemes that had the effect of increasing their Federal Medicaid funds without using additional state resources.",24,169,1,5.833333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.08333333333333333
K3,1017,"Typically, states would raise funds from health care providers (through provider taxes or ""donations""), then pay back those providers through increased Medicaid payments.",23,170,2,6.130434782608695,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.043478260869565216
K3,1018,"Since the Federal government pays at least half of Medicaid payments, the provider taxes or donations would be repaid in large part by Federal matching payments.",26,161,1,5.153846153846154,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.11538461538461539
