<label>|<Sentence Text>|<Always deliberative>|<Non IIA>|<Sentiment>|<Subjectivity>
D0|However, state legislation is insufficient to solve this problem.|||-0.993142724|0.01859454
D0|First, private sector employer sponsored health plans, which cover half of all Americans, are exempt from state insurance laws due to ERISA preemption.|||-0.995775998|0.00021094
D0|Second, current state laws generally focus on genetic tests rather than a broader definition of genetic information such as family history, medical records, and physical exams.|||0.539424479|0.001849197
D0|Finally, the variability among state bills will lead to a lack of uniformity across the nation as to whether and how genetic information may be used by health plans.|||-0.997862518|0.00018688
|||||
D0|Building on the existing bipartisan commitment to the President's challenge.|||0.997634292|0.014262519
D0|Several bills have been introduced in this Congress which prohibit health plans from requesting or using genetic information to deny health care coverage or raise premiums.|||-0.995848417|3.47E-06
D0|The bipartisan legislation introduced by Rep. Louise Slaughter, H.R. 306, addresses the three major gaps left by the HIPAA legislation and represents a strong foundation for this much-needed reform.|||0.997217655|0.90543664
D0|It has already attracted over 150 cosponsors.|||0.998640001|0.9834403
D0|The HHS report released today recommends building on this legislation and enacting a bill that protects all Americans from the threat of genetic discrimination.|||0.904987037|0.002713994
|||||
D0|POTENTIAL GENETIC SCREENING EVENTS.|||0.806360543|0.9831436
|||||
D1|Event with The Genome Action Plan.|||0.996202528|0.6514845
D1|The Genome Action Plan, which consists of nearly one hundred groups -- including AARP, National Organization of Rare Disorders, National Alliance for the Mentally Ill, Parkinson's Disease Foundation, and the Cystic Fibrosis Foundation, and the March of Dimes -- is willing to design an event with us in order to highlight our report and support legislation on genetic discrimination.|1||0.992281616|0.12180045
D1|They are proposing an event that would take place at the National Academy of Sciences, which would include remarks by a few of their members and a couple of victims of genetic discrimination and the President or Vice President.|1||-0.974956453|2.58E-08
D1|NAS holds about 600 people.|||0.718427241|0.9139076
D1|If we want a specific event for this, they are willing to design it as a legislative conference -- which would be appropriate since they too are about ready to announce their support of the Slaughter legislation.|1||-0.995932281|0.9994066
|||||
D1|Event in conjunction with announcement on new gene discovery.|||0.995867491|0.003010717
D1|Apparently, there is a new gene discovery on a well-known late adulthood disease that is potentially being announced in the next month in Science magazine.|||-0.742626846|1.47E-07
D1|Science has not decided when they will publish this gene, although there is fairly good chance they will publish it in late June or early July:  They will be able to notify us between two and three weeks before publication.|||-0.999622583|0.000186169
D1|When they do publish, the Human Genome Institute plans to do a press conference on the discovery.|||0.558746576|0.00025745
D1|This event -- could highlight the discovery and then emphasize that as we make these new breakthroughs on genetics, we should enact legislation to ensure that this genetic information is not used to discriminate against people.|1||0.977006137|0.6856609
D1|(Even if we do not want to use this to highlight the genetic screening legislation, we may want to consider some possible POTUS involvement).|1||0.99356246|0.98253214
D1|This event is not necessarily mutually exclusive from the event with the Genome Action Plan.|1||-0.998210073|0.50913554
|||||
D1|Event with the Society of the Advancement of Women's Research.|||0.993152857|0.033448752
D1|This group is holding their annual awards event on June 24th, where they will give awards in the areas such as basic research, clinical research, and public policy.|||0.992153585|0.035205808
D1|We could issue our report and announce our support for genetic screening legislation at that event.|1||0.527755618|0.08155126
D1|This event would obviously emphasize women's concerns about genetic screening in breast cancer.|1||-0.505071402|0.81871486
|||||
D1|Last Thursday McCaffrey, Reno and Rubin met privately for an hour to discuss the way forward on Barry's SW border initiative.|1||0.864984632|0.14825861
D1|Justice and Treasury have agreed, as a result, to resume discussions, under ONDCP leadership, on the outstanding issues, with a view to formulating recommendations to the President.|1||0.978839338|0.016126575
D1|NSC, along with other interested agencies and While House elements will be included in these discussions.|1||0.989578784|0.001578974
|||||
D1|You will recall that Barry agreed, at the conclusion of his meeting with Dick Clarke and me, to move any issues he could not resolve directly with Justice and Treasury into a joint ONDCP/NSC led process before asking the President to decide upon any disputed recommendations.|1||0.792914331|0.64694387
D1|This does not appear necessary for the present, but both Justice and Treasury are aware that this possibility remains open to them if they again lose confidence in ONDCP's handling of the matter.|1||-0.598822653|0.96911687
|||||
D1|Dick and I will continue to monitor events, contribute constructively to discussions, and offer a more prominent NSC role should the current process again break down.|1||0.997911751|0.023306014
|||||
D1|Barry Mccaffrey has sent you the attached memorandum regarding his proposal to organize drug control efforts along the Southwest border.|1||0.798116386|0.024922483
D1|Barry has narrowed his original concept to focus specifically on controlling illegal narcotics that cross the border, rather than casting a wider net covering a broader range of border activities.|1||0.69902128|0.6878229
D1|He calls for greater coordination among Customs, the Border Patrol and other relevant agencies to address the flow of drugs and urges you designate a single federal official responsible for all counterdrug efforts along the border.|1||0.758168757|5.82E-07
D1|He also recommends we develop and deploy advanced technologies to increase detection rates of drug contraband while facilitating legitimate traffic.|1||0.988707066|1.76E-05
D1|Barry has gone ahead and announced that he plans to forward these proposals to you in the coming weeks.|1||0.993166387|0.26305866
|||||
D1|We are sympathetic toward the basic thrust of Barry's proposal for strengthened border coordination.|||0.995525062|0.9982058
D1|Justice and Treasury, however, are not yet on board, and are very unhappy with Barry's method of advancement.|1||-0.998711348|0.077679604
D1|Barry will be meeting with Janet Reno and Bob Rubin before October 1 to try to bridge the gap.|1||-0.942317963|0.004607015
D1|Barry has agreed to seek Sandy's help in coordinating a decision package to you, following his meeting with Reno and Rubin, addressing all unresolved issues and reflecting all interested agency viewpoints.|1||0.987834096|0.94389975
|||||
D0|I have three comments on the NSC draft:|||0.595416546|0.8000799
|||||
D1|(1) Shouldn't 0MB be on the memo?|1||-0.992138803|0.41705695
D1|There one of the most impacted parties, yet their concerns -- $ for SWB plan -- are not reflected in the memo.|1||-0.993407965|0.9997111
|||||
D1|(2) Making WH and agency concerns clearer.|||0.999244213|0.7469895
D1|"NSC makes the memo sound like we have no concerns and DOJ/Treasury only have minor issues (""are not yet on board"")."|1||0.545979738|0.9739957
D1|We should be honest with President about the serious issues at stake here -- especially since 3 of his toughest cabinet members are not in agreement.|1||-0.995742142|0.9875914
D1|I suggest we change the first two sentences in the 2nd paragraph to something along the lines of:|1||-0.950386226|0.95345557
|||||
D1|"""Though we are sympathetic toward the basic thrust of Barry's proposal for strengthened border coordination, we have concerns with his call for a new Senate-confirmed border coordinator and for a three-fold increase in the size of the  Border Patrol (from less than 7,000 to more than 20,000)."|||-0.61101222|0.5649975
D1|"Justice and Treasury have additional concerns, and are very unhappy that Barry shared his proposal with the press and Congress before reaching consensus within the Administration."""|1||-0.996787429|0.023856627
|||||
D1|(3) Working w/all of the WH.|||0.985291719|8.88E-05
D1|While I'm all for NSC taking the lead in coordinating this decision, shouldn't we preserve our final say on this matter by getting NSC and McCaffrey  to  agree  to work with !!!|1||-0.923500121|0.2532903
D1|I WH folks in preparing a decision memo for the President.|||0.598544419|0.8952111
D1|Maybe we propose changing the final line in the memo to read:|||-0.999158859|0.98265624
|||||
D1|"""Barry and Sandy have agreed to coordinate working a decision package  to  you,  working with the relevant White House agencies, that addresses all unresolved issues and reflects all interested agency viewpoints."""|||0.998440683|0.037295606
|||||
D1|NSC said McCaffrey heard Chuck had gotten involved and, against the advice of ONDCP staff who's talking/working with NSC, picked up the phone and gave Ruff his two cents.|1||-0.999912977|0.001324226
D1|I  don't know how or what McCaffrey knew about our meeting last week.|1||-0.98865205|0.9449862
|||||
D1|Want to reconsider how we're approaching the Safe and Drug-Free Schools Reauthorization?|1||-0.988880754|0.21682984
|||||
D1|Spoke to Jim Dobbins at NSC on the status of the proposed SWB process.|||0.869939208|0.0927191
D1|He said Mccaffrey told Chuck Ruff that he would not agree to cede any authority to the NSC on this issue, and  that he fully intended to go through with his process.|1||-0.960216641|0.00037041
D1|Nonetheless, Jim  Dobbins  is  scheduled to meet with him today, and will try and see if he can get McCaffrey to reconsider.|1||-0.978488803|4.60E-05
D1|If  not, it looks like will be revisiting this at the end of McCaffrey's process.|1||0.930938959|0.99974936
|||||
D0|I'll let youknow if I here anything else.|||-0.521227956|0.9896383
D0|You may want to check-in w/Chuck and see if he has any additional thoughts on this.|||0.987190545|0.44670826
|||||
D0|PURPOSE.|||0.999115169|0.6646485
D0|The purpose of this memorandum is to update you on ONDCP's views of the challenges facing our drug-control efforts along the Southwest Border and our ideas for improving coordination among the twenty-three federal agencies involved in drug-control operations there.|||0.589420676|0.2688862
D0|The enclosed White Paper and Concept for Analysis outline the general problem and offer specific suggestions for consideration by your Drug Policy Council.|||-0.66442579|0.057074863
D0|We intend to present a coordinated set of recommendations for your consideration this fall.|||0.963202298|0.9707276
|||||
D0|CHALLENGES.|||-0.830213726|0.6646485
D0|The drug-control challenges we face along the Southwest Border, though severe, are not insurmountable.|||0.547778904|0.7721213
D0|About 60 percent of the cocaine entering the U.S. does so across this border, yet seizures in the border region are declining.|||-0.572656631|0.18148613
D0|Total 1998 cocaine seizures are projected to be less than half of the annual average seized between 1991 and 1996 and account for just a fifth of the cocaine crossing the border.|||-0.990805149|0.90472966
D0|Heroin seizures have declined by about a third since 1996.|||-0.981723547|0.005626526
D0|Over the past several years, the general trend has been one of fewer seizures of all drugs except marijuana.|||-0.621055722|0.000392244
D0|Our visits last month to San Diego and El Paso reinforced our belief that immediate action must be taken to address the following issues:|||0.964350224|0.009310118
|||||
D0|â€¢ Drug smugglers coordinate their efforts.|||0.999614954|0.000641081
D0|Anecdotal evidence and seizure data in El Paso reveals that when met with resistance smugglers simply shift their methods and routes at the ports of entry (POEs) and between the POEs.|||-0.890803754|2.79E-05
|||||
D0|â€¢ One agency's success will inadvertently and directly impact other agencies.|||0.668701291|0.101972215
D0|Border officials stated that an increase in inspection efforts at a POE, for example, often resulted in greater challenges for Border Patrol personnel between POEs.|||-0.96612519|1.33E-06
|||||
D0|â€¢ The lack of communication and information sharing is a serious problem.|||-0.999753058|0.06414353
D0|If a Border Patrol officer needs immediate assistance from a member of US Customs, he would have to radio his communications center which would then contact US Customs communications by telephone.|||-0.99560684|5.60E-10
D0|US Customs communications would then radio their personnel to assist the Border Patrol officer.|||-0.817907572|1.45E-09
D0|This time consuming process puts agents at risk.|||-0.836667418|0.004386067
|||||
D0|â€¢ Border Patrol, Customs, Coast Guard, National Guard, and other government personnel often use outdated technology.|||-0.997899413|7.37E-08
D0|In many instances, line personnel have been using obsolescent equipment for years, one explanation of the insufficient results.|||-0.989809155|0.002088317
|||||
D0|RESPONDING TO THE CHALLENGE.|||0.997962952|0.9831436
D0|The enclosed ONDCP White Paper contains specific recommendations to attain the following objectives:|||0.952381849|0.007760668
|||||
D0|â€¢ Ensure the rule of law along the entire border.|||0.993597269|0.029108783
D0|Federal drug control agencies must be prepared to quickly deploy resources to reinforce states and localities threatened by traffickers.|||-0.651045918|5.95E-08
|||||
D0|â€¢ Control and interdict drugs along the entire border at all times.|||0.996629298|0.000202831
D0|We must develop the capacity to control the entire border at all times, preventing traffickers from merely shifting their operations to avoid detection and capture|||0.998921037|0.00742633
|||||
D0|â€¢ Act in a coherent and coordinated manner that uses the counter-drug capabilities of each agency to the fullest extent available and builds upon our strengths.|||0.999492168|0.97143203
D0|No one element of the federal government can alone solve the problem of drug trafficking across the Southwest Border.|||-0.996320128|0.005307189
D0|Only by using the resources of all our agencies in a coordinated fashion can we build a border infrastructure that will defeat the flow of drugs.|||0.959744871|0.12321882
|||||
D0|â€¢ Organize counter-drug  efforts for  accountability, responsibility and  success.|||0.998732388|0.000164636
D0|We need to designate a federal officer who will be responsible for all counter-drug efforts along the border.|||-0.679839373|1.46E-05
D0|We must also establish Counter-Drug Operations Coordinators at each POE (e.g., Customs) and for each sector between POEs (e.g., Border Patrol).|||0.988425016|1.48E-08
|||||
D0|â€¢ Harness counter-drug technology.|||0.998485982|0.07571733
D0|We must develop and deploy advanced technologies that increase detection rates of drugs and other contraband while facilitating the rapid flow of economic traffic.|||0.999556005|0.004036321
|||||
D0|â€¢ Work cooperatively with Mexico.|||0.997635841|0.024153654
D0|We must work in partnership with Mexico to jointly confront drug-related corruption and violence, while acting in absolute deference to sovereign national responsibilities on both sides of the border.|||0.99845314|0.01084252
|||||
D0|CONCLUSION.|||0.988358438|0.6646485
D0|"The fourth goal of your 1998 National Drug Control Strategy is to ""Shield America's air, land, and sea frontier from the drug threat."""|||-0.953804433|0.001555102
D0|Over the past five years, your Administration has invested heavily in anti-drug programs to secure the two-thousand mile border with Mexico.|||0.950227141|0.5325955
D0|As a result, Customs' budget for Southwest Border programs has increased 72 percent since FY93.|||0.725572288|0.08958243
D0|The number of assigned DEA special agents has increased 37 percent while the number of assigned INS agents has almost doubled.|||-0.983626962|4.58E-05
D0|Toe enclosed ONDCP White Paper suggests how better coordination can dramaticaly improve the effectiveness of our collective efforts.|||0.565910935|0.21980284
D0|We look forward to submitting a detailed proposal for your consideration this fall.|||0.810315907|0.9963251
|||||
D0|I. Long-standing problem.|||-0.993332684|0.11966727
D0|Since the 1980s, a number of analyses and reports have identified the need to improve our Southwest Border counter-drug efforts through the following actions:|||0.997313082|0.000142748
|||||
D0|â—¦ Need for an interagency structure which can adequately mobilize and commit the talents and resources of the nation to meet the border-control challenge;|||0.988312542|0.47007903
|||||
D0|â—¦ Need for closer coordination among Border Patrol, Customs, INS, and other agencies to ensure that the optimum uniformed presence is dedicated to the interdiction effort at and between the Ports of Entry (POEs) along the borders;|||0.686113|1.64E-07
|||||
D0|â—¦ Need guidelines to ensure a cohesive collection effort;|||-0.990030169|0.9896729
|||||
D0|â—¦ Need for improved human intelligence;|||-0.984908581|0.2615789
|||||
D0|â—¦ Need for interagency cooperation in our embassies;|||0.970251143|0.3487717
|||||
D0|â—¦ Need to encourage intelligence sharing among law enforcement agencies at the Federal, state and local levels;|||0.797842383|5.52E-05
|||||
D0|â—¦ Need to combine foreign intelligence with domestic information to target drug trafficking organizations.|||-0.998911262|0.000109255
|||||
D0|Imperatives for improving counter-drug efforts along the Southwest Border.|||0.992453039|0.00038508
|||||
D0|A. General Trends.|||0.995178938|0.07087232
D0|Three major trends have complicated efforts to stop drug trafficking across the Southwest Border:|||0.792082548|3.44E-05
|||||
D0|Incompatible communications systems.|||-0.999833107|0.003241015
D0|Operational units must be able to communicate with higher headquarters, with other units and with sources of information.|||0.625240326|2.49E-08
D0|Too many of our systems are either operating in isolation or are dependent upon jerry-rigged solutions.|||-0.999643683|0.6001435
|||||
D0|Lack of timely intelligence in the right hands.|||-0.998770297|0.53610593
D0|Separate agencies collecting intelligence often do not share information that may be relevant for another agency.|||-0.995290041|0.002116801
D0|At the same time, agencies are sometimes unable to internally disseminate intelligence within their own organization in time to stop a shipment.|||-0.940957963|5.33E-05
D0|Information must be made available to all involved law enforcement agencies in time to stop shipments of drugs.|||0.994828522|7.99E-06
|||||
D0|Lack of efficient non-intrusive inspection technology to screen cross-border traffic and detect drugs.|||-0.999454319|0.47110653
D0|Currently there are only three truck scanners in place along the border.|||-0.771199882|0.000163562
D0|Traffickers quickly adjust to the construction of such devices, and shift drugs elsewhere.|||-0.898929298|0.000216762
D0|We must develop, test and field technology that can detect drugs while not hindering legitimate commerce.|||0.999326587|0.001929389
|||||
D0|B. Southwest Border drug interdiction failure.|||-0.995695472|0.016682936
D0|Our efforts  to date have  not yielded  the benefits we had hoped for with the exception of marijuana, though early 1998 seizure data are showing improvements:|||-0.977105856|0.976076
|||||
D0|â€¢ In 1997, we inspected 1.09 million of the 3.54 million commercial trucks and railcars that crossed into the US from Mexico.|||0.998589933|0.000172941
D0|In just 6 incidents, cocaine was found within the commercial cargo contained by these trucks and railcars.|||-0.998878181|4.82E-06
|||||
D0|â€¢ Cocaine seizures declined steadily between I994 and 1997.|||-0.99197793|0.00857284
|||||
D0|â€¢ Heroin seizures are down from 1996's record level.|||-0.959796071|0.29406062
|||||
D0|â€¢ Methamphetarnine sizures in 1997 were 36 percent lower than in 1996.|||-0.998840392|0.99710184
|||||
D0|â€¢ Cocaine seizures as a result of investigations in 1997 were about one eighth of what they were in 1994.|||-0.999400616|0.008466656
|||||
D0|â€¢ Cocaine seizures between POEs (not including traffic checkpoints) declined by 90 percent between 1995 and 1997.|||-0.998630822|1.65E-05
|||||
D0|â€¢ Despite resource enhancements at the Southwest border in recent years, approximately 80 percent of the cocaine destined for the United States through Mexico still crosses the border undetected.|||-0.975737214|0.004087128
|||||
D0|These interdiction trends indicate a challenge posed by drug traffickers that is not being adequately met by our drug control system.|||-0.992176235|6.43E-05
|||||
D0|The Response.|||0.979251802|0.43419194
D0|For the last three years, the many federal agencies involved in law enforcement, commerce and transportation along our border have been engaged in a process to determine how we can best fulfill these anti-drug imperatives.|||0.998846889|0.00037337
D0|The Attorney General and the Secretaries of State, Treasury, Commerce, Defense, and Transportation, and the leadership of the DEA, the Border Patrol, Customs, and the INS have been integral to this effort.|||0.997424364|1.69E-07
D0|Our common  response is to create a Southwest Border Counter-Drug White Paper for approval by the President during the fall of 1998.|||-0.813364923|0.003036827
|||||
D0|A. The Southwest Border counter-drug principles.|||0.999088407|0.028509099
D0|Three core U.S. principles guide all our efforts:|||0.998335183|0.22677614
|||||
D1|Maintain deference to the U.S. Constitution.|||0.95275408|0.86909795
D1|Maintain the proper balance of federalism.|||0.994090617|0.91784585
D1|Maintain respect for civil liberties and rights.|||0.995629549|0.001469195
D1|No U.S. militarization of the border.|||-0.985842526|0.6212686
|||||
D1|Maintain the benefits of NAFTA trade and the enormously increased flow of commerce between our nations.|||0.998277307|0.7276482
|||||
D0|B. The Southwest Border counter-drug objectives.|||0.992972136|0.013670241
D0|There are six counter-drug objectives to be achieved:|||0.989375234|0.029671717
|||||
D1|Ensure the rule of law along the entire border.|||0.989685178|0.002690097
D1|Federal drug control agencies must be prepared to quickly deploy resources to reinforce states and localities threatened by traffickers.|||-0.651045918|5.95E-08
|||||
D1|Control and interdict drugs along the entire border at all times: We must develop the capacity to control the entire border at all times, preventing traffickers from merely shifting their operations to avoid detection and capture.|||0.998635471|6.15E-07
D1|Build over time a high technology Customs Service and a 20,000+ person Border Patrol, with 500+ miles of fencing, anti-intrusion sensors and supporting infrastructure.|||0.9994542|4.41E-06
|||||
D1|Act in a coherent and coordinated manner that uses the counter-drug capabilities of each agency to the fullest extent available and builds on our strengths.|||0.999582469|0.9488942
D1|No one element of the federal government can alone solve the problem of drug trafficking across the Southwest Border.|||-0.996320128|0.005307189
D1|Only by using the resources of all our agencies, can we build a border infrastructure that will defeat the flow of drugs.|||0.930254161|0.011005991
|||||
D1|Organize counter-drug efforts for accountability, responsibility and success.|||0.997446895|1.88E-05
|||||
D1|a. Establish a Southwest Border Counter-Drug Coordinator.|||0.822291195|0.004768461
|||||
D1|â€¢ One federal officer responsible for all counter-drug efforts along the border.|||0.997537851|5.19E-06
|||||
D1|â€¢ Presidential appointee; 4 year term; Senate confirmed.|||0.999374926|0.5436314
|||||
D1|â€¢ Small staff -- Southwest Border Counter-Drug Coordinating Authority (drawn from existing capabilities).|||0.962716401|0.1311442
|||||
D1|â€¢ Located on the Border (El Paso: geographic center; already EPIC hub for intelligence, Operation Alliance and JTF-6 for military support).|||0.998765707|3.47E-08
|||||
D1|â€¢ Authority to review and integrate Southwest Border.|||0.998430908|0.14719191
D1|drug policy, procedures, budget and resource levels, construction and control of infrastructure, and intelligence.|||0.994862854|0.004043268
|||||
D1|â€¢ Authority to request redeployment of counter-drug interdiction resources from federal officials.|||0.995911121|0.003361201
|||||
D1|3             b. Establish Counter-Drug Operations Coordinators at POEs (leadership- Customs}.|||0.684272289|0.000356369
|||||
D1|â—¦ Oversee all counter-drug policy, procedures, and intelligence at their assigned POE.|||0.991689205|4.18E-05
|||||
D1|â—¦ Authority for direct coordination ofresources and infrastructure.|||0.991032302|0.9641587
|||||
D1|Responsible for coordinating with state and local U.S. counter-drug authorities and serving as liaison with counterpart Mexican authorities at their POE.|||0.995023847|8.76E-09
|||||
D1|c. Establish Counter-Drug Operations Coordinators for each sector between POEs (leadership- Border Patrol}.|||0.994920075|0.000288225
|||||
D1|â—¦ Oversee all counter-drug policy, procedures and intelligence along their assigned sector.|||0.996314585|2.48E-05
|||||
D1|â—¦ Authority for direct coordination ofresources and infrastructure.|||0.991032302|0.9641587
|||||
D1|Responsible for coordinating with state and local U.S. counter-drug authorities and serving as liaison with counterpart Mexican authorities within their sector.|||0.99771899|7.82E-09
|||||
D1|d. Train border counter-drug law enforcement agents officers and officials.|||0.981910408|8.96E-08
D1|Joint training will integrate and coordinate counter-drug efforts.|||0.997920215|3.54E-05
|||||
D1|Harness counter-drug technology.|||0.99265641|0.031060228
|||||
D1|a. Develop and deploy advanced technologies that will increase the probability of detecting drugs and other contraband while facilitating the rapid flow of economic traffic.|||0.999653816|0.010869001
|||||
D1|b. Increase the number of counter-drug technology-assisted inspections.|||0.938935876|0.6910742
|||||
D1|c. Intercept illegal drug money, weapons, and precursor chemicals.|||-0.884636879|0.000366723
|||||
D1|Work cooperatively with Mexico.|||0.993655443|0.000949833
D1|We are committed to working in partnership with Mexico to jointly confront drug-related corruption and violence, while acting in absolute deference to sovereign national responsibilities on both sides of the border.|||0.998777449|0.005488236
|||||
D1|Last week, DPC, NSC and White House Counsel met to discuss General McCaffrey's proposed plans to coordinate federal efforts along the Southwest Border.|1||0.729867518|0.000115222
D1|We all agree that General McCaffrey has raised some legitimate issues, and that he is in a good position to push the bureaucracy and improve coordination of drug enforcement and interdiction policies at the border.|1||0.997195959|0.47948876
D1|Specifically, we like his proposals for increased Customs and Border Patrol resources, improved coordination of the intelligence architecture, and enhanced drug-detection technology.|1||0.997199178|0.029049076
D1|We have some significant concerns, however, with other provisions in General McCaffrey' s proposal.|1||0.550587773|0.9749375
D1|These include:|||0.973901153|0.12524472
|||||
D1|"    â€¢ creation of a new Senate-confirmed ""Border Czar;""     â€¢ ONDCP's role in overseeing law enforcement investigations; and     â€¢ overall budget implications."|||0.998559058|0.09063848
|||||
D1|As important as the drug issue is, it should not singularly drive all of the Administration's policy and budget decisions relating to the Southwest border.|1||-0.80760169|0.98402977
D1|Key foreign policy, trade, crime, and immigration issues may need to be considered separately by NSC, DPC, and/or NEC.|||0.912939727|0.001951546
|||||
D1|We would like to discuss these issues with you and agree on a process that ensures that the concerns of White House policy offices are factored into General McCaffrey' s final recommendations to the President.|1||0.990573704|0.9800314
|||||
D0|Southwest Border Meeting January 12, 1997|||-0.817722023|7.29E-06
|||||
D1|â€¢ Last week, we (DPC, NSC and WH Counsel) met to discuss General McCaffrey's     proposed plans to coordinate federal agencies along Southwest Border.|1||0.968259931|0.005508545
D1|We are all in strong agreement that General McCaffrey has raised some very legitimate issues, and that he is in a good position to push the bureaucracy and make some improvements in how the federal government coordinates immigration, drug enforcement, interdiction and trade at the border.|1||0.992094338|0.96876043
D1|Still, we have some substantive and procedural concerns that he should know.|1||-0.613381147|0.48356876
|||||
D1|Substantive Issues:     â€¢ From DPC's perspective, we are in general agreement with McCaffrey on many aspects of his Southwest border proposal: the need for better border coordination at the ground level: heightened resources for enforcement such as Customs and Border Patrol; improvements to intelligence architecture; and updated drug-detection technology.|1||0.99921155|0.38178456
|||||
D1|â€¢ However, we (DPC and other White House components) have some significant problems with key pieces of his proposal:|1||-0.996089458|0.4506485
|||||
D1|Creation of a new Senate-confirmed position.|||0.898283005|0.24090655
D1|"McCaffrey's proposal would create a single ""border czar"" , confirmed by the Senate."|1||-0.740947664|0.23602106
D1|The new czar would effectively be managing other agencies'   personnel but with no clear line of accountability    to  impacted agency eads (the AG, Treasury Secretary).|1||-0.994969428|0.08626272
D1|In addition, havin a Senate-confirmed position gives us concern that the czar would be more beholden to Congress than accountable to the Cabinet Secretaries or the White House.|1||0.947719157|0.9994972
|||||
D1|ONDCP Role Over Investigations.|||0.99573946|0.21144465
D1|McCaffrey's proposal would give ONDCP a role in law enforcement investigations at the border.|1||0.964588523|0.19472484
D1|We question the appropriateness of putting this type of function at the drug office.|1||-0.989936054|0.90878403
|||||
D1|INS Reorganization.|||-0.998738468|0.909465
D1|Over the last couple of months, the DPC has led an interagency process to review proposals to reform the INS.|||0.653141737|0.64481425
D1|The process will ultimately impact the structure of INS' enforcement resources.|1||0.942806005|0.34512046
D1|The ONDCP proposal has moved forward without consideration for immigration or coordination with the DPC process.|1||-0.998824298|0.039463036
|||||
D1|Budget Impact OMB has expressed concerns that McCaffirey's proposal could have vast impacts on future budgets (e.g., doubling # of order Patrol agents) -- and therefore other Admmistration funding priorities.|1||-0.878311753|0.99914086
|||||
D1|â€¢ While we believe that the drug issue is of key importance to this administration, it should not singularly drive all our policy at the border-- such as foreign policy, trade and economic policies, crime, and immigration policies.|1||-0.92995584|0.9978428
|||||
D1|Procedural Issues:     â€¢ McCaffrey has excluded perhaps the two WH offices that work the most w/DOJ and Treasury m tils SWB process.|1||0.500608146|0.9988079
D1|It would be like having OSTP drive an economic initiative and not mclude the NEC and OMB.|1||-0.991188169|0.9979779
D1|It isn't necessary for all of us to attend every meeting he calls, but somebod from the WH must be involved and it must be made clear that he needs to include other components of the WH.|1||0.954636335|0.99781525
D1|To date he has not been open to coordinating with us (e.g., crack sentencing).|1||-0.998917103|1.11E-05
|||||
D1|â€¢ Historically, McCaffrey has gone straight to you or the President with new policies.|1||0.993484795|0.9988992
D1|It needs to be macle clear that he should coordinate w/other WR offices such as 0MB.|1||-0.925999284|0.5651001
|||||
D0|The purpose of this memorandum is to provide the Director with a summary of the January 5, 1998 SWB meeting with DoJ and Treasury.|||0.799763262|0.3833748
D0|The meeting was chaired by Tom Umberg, also present from ONDCP were Bob Brown and John Lindsay.|||0.968236804|1.09E-05
D0|DoJ was represented by Eileen Mayer and Mary Lee Warren.|||0.548294902|9.22E-05
D0|Treasury was represented by Elizabeth Bresee and David Medina.|||0.928702772|0.003008578
D0|The primary topic of discussion was the SWB re-organization concept.|||-0.549077272|0.32845733
D0|Pending approval of Director of ONDCP, Attorney General, and Secretary of Treasury the following items were agreed upon:|||0.963834941|0.5570841
|||||
D1|One person will be designated SWB coordinator.|||0.961935639|0.064507574
D1|This individual will have responsibility for coordinating US Government actions along the land border between the United States and Mexico.|||0.997178435|0.000213776
|||||
D1|2) SWB coordinator will have, at a minimum, senior level management experience and/or law enforcement credentials.|||0.986547112|7.00E-06
|||||
D1|3) SWB coordinator will have authority to set priorities and allocate certain resources and assets along the border.|||0.995268762|9.38E-05
|||||
D1|4) SWB coordinator will make recommendations regarding development and deployment of new technologies.|||0.994358718|0.03654355
|||||
D1|5) SWB coordinator must be supported with staff.|||0.946855664|0.000258744
|||||
D1|6) SWB coordinator needs single intelligence support structure.|||-0.980111539|0.001012625
|||||
D1|7) SWB coordinator will be located along SWB.|||0.919236839|6.36E-05
|||||
D1|8) SWB IAWG will request Intelligence Architecture Review to report specificionSWB intelligence infrastructure.|||-0.767776847|0.8987247
|||||
D1|9) JTF-6 will continue to provide DoD support.|||0.997215271|0.18889792
|||||
D0|The next SWB IAWG is scheduled for January 6, 1998.|||-0.959217548|0.002064159
D0|The next SWB re-organization meeting is scheduled for January 12, 1998.|||0.567444026|2.91E-05
|||||
D0|Attachment Tab A  Tab B Draft Treasury/ Justice Southwest Border Concept Updated ONDCP SWB Draft Notional Concept|||-0.834506154|0.99001735
|||||
D0|Addressees are requested to attend a SWB-IAWG Meeting Wednesday, January 14, 1:30to2:30 p.m., 5th floor Conference Room, DCP (Please note the time change from previous meetings).|||0.797999799|3.02E-08
D0|Proposed agenda topics for discussion are:|||0.981523037|0.6449014
|||||
D1|â–ª Report from SWB management working group             â–ª SWB Intelligence update (Hank Marsden             â–ª ISTEAINEXTEA fundir.g update (Chuck Blanchard)             â–ª Report from Working groups:                 â€¢ Technology/infrastructure(Al Brandenstein)                 â€¢ Resources (John Carnevale)                 â€¢ U.S./Mexico bi-lateral cooperation (Brad Hittle)|||0.996112943|9.86E-09
|||||
D0|MIAMI, Florida, Dec 11 (AFP) -|||-0.996296585|0.001747633
D0|The US government will unveil a detailed plan next month to drastically curb drug-trafficking along its border with Mexico within the next five years, officials said Thursday.|||-0.833126783|0.004266182
|||||
