<label>|<Sentence Text>|<Always deliberative>|<Non IIA>|<Sentiment>|<Subjectivity>
D0|Under the President's proposal, when a  match of prisoner data against SSI data is made and the Information leads to a subsequent suspension of SSI benefits, the facility would be eligible to receive a payment from SSA of $400 or $200 depending on the timeliness of the report.|||-0.999322772|0.10969285
D0|In August of 1996, Congress adopted the President's proposal as part of P.L. 104-193.|||0.946890831|0.28393853
|||||
D0|#NAME?|||0.505987525|0.054037083
D0|Some Federal agencies that administer Federal benefit programs operate under laws that require them to suspend benefit payments to individuals while they are in prison.|||-0.989436388|2.39E-05
D0|For example, recently enacted Welfare Reform legislation requires the Department of Agriculture to review its food stamp rolls to ensure that incarcerated individuals are not included in monthly food stamp allotments.|||-0.974152684|0.8836702
D0|The Department of Veterans' Affairs, in certain instances, is required to suspend payments to beneficiaries who are in jail.|||-0.956646025|2.67E-05
D0|On the other hand, the Railroad Retirement Board, for example.|||0.856026769|0.000101083
D0|does not suspend benefits to eligible individuals who are incarcerated.|||0.784446001|0.38153377
D0|Many agencies, including some of those mentioned above, and the Office of Child Support Enforcement, within the Department of Health and Human Services, also need to obtain prisoner information.|||-0.983267248|3.87E-07
|||||
D1|Focus On Problems When the President took office, there was a lot of work that needed ta be done to establish an efficient and effeetlve prisoner suspension operation within the Social Security Administration.|||-0.793117285|0.000636368
D1|We found that many prison officials were not aware of the statutory provision requiring the suspension of Social Security and SSI payments to inmates.|||-0.999320388|0.53482157
D1|In addition, there was no formal process for obtaining this Information from the facilities.|||-0.997697294|0.000841287
D1|Many agreements were informal, ad hoc, which made them difficult to administer and control.|||-0.999610484|0.029173361
|||||
D1|Because the facilities were not aware of the requirements, many reported only once or twice a year to SSA, often the Information was Incomplete and reported manually.|||-0.99906224|0.005264217
D1|The prison officials viewed the requirement as another unfunded mandate.|||-0.988240719|0.8552392
D1|Additionally, some correctional institutions are reluctant to enter into agreements with SSA because of the potential cost to them when Incarcerated individuals lose their Medicare or Medicaid eligibility|||-0.937276959|2.18E-05
|||||
D1|There were serious limitations in SSA's prisoner suspension program.|||-0.99683702|0.6947689
D1|The internal processes were fragmented and lacked adequate controls and most tasks were manual.|||-0.999940395|0.9595152
D1|This resulted in the inability to stop payments to prisoners in a timely manner.|||-0.995146215|0.9679003
D1|Even when agreements were in place, SSA lacked a method for monitoring the facilities' compliance.|||-0.999732316|0.21553838
|||||
D1|Moreover across the Federal govemment, there has been no consistent effort for appropriately suspending payments to incarcerated individuals or data sharing  of prisoner information among agencies.|||-0.993765354|0.9471037
D1|Because of the numerous Federal and State statutes that govern the redisclosure of prisoner information, Federal agencies are hindered from sharing prisoner information.|||-0.998412132|2.59E-05
|||||
D1|RESULTS TO DATE Under this Administration, SSA initiated an aggressive course of action that has resulted in significant improvements in the prisoner suspension process.|||0.998167634|0.9998821
D1|Over the past few years, SSA has completed a major initiative to contact and establish agreements with all correctional facilities across the United States.|||0.998115063|1.50E-05
D1|As a result of this, SSA has agreements with the Federal Bureau of Prisons, all State prisons and the 25 largest local jail systems to provide us prisoner data.|||0.995301604|1.56E-05
D1|In addition, the Agency has agreements with over 3,500 local jails.|||0.984361172|1.69E-05
D1|SSA has worked with Governors, heads of correctional institutions, correctional associations and similar stakeholders to obtain their help and support in providing prisoner data on a regular basis.|||0.993527353|9.52E-08
D1|The cooperation of State and local correctional administrators is critical to the suspension process.|||-0.809602678|0.000240599
D1|SSA has developed an excellent working relationship with these administrators and the associations that represent them.|||0.998159707|0.004886901
|||||
D1|As a result of these efforts, prisons and jails representing over 99 percent of the nationâ€™s inmate population are reporting the names and Social Security numbers of incarcerated individuals to SSA.|||-0.953341603|0.000341769
D1|Because of our aggressive efforts to obtain information on prisoners, who are not eligible for benefits, well over 100,000 prisoners had their benefits suspended during 1995 and 1996 alone.|||-0.978683352|3.76E-05
D1|For the period 1995-2001, our actions will result in the suspension of payments of nearly $3.5 billion.|||-0.998013377|0.9670287
D1|Programs such aa Social Security and Supplemental Security Income need to be protected to ensure that only those who are eliglble for benefits are receiving them, and we are proud of the significant savings we have achieved.|||0.993210256|0.9896282
|||||
D0|As noted earlier, there is a need to address the sharing of prisoner information among Federal agencies.|||0.810170114|0.000461764
D0|Officials from the Food Stamp Program have recently contacted SSA for prisoner information.|||-0.961860418|0.000296387
D0|There needs to be a coordinated effort within the Federal government regarding the sharing of information about incarcerated individuals.|||-0.874034405|0.3876204
D0|This will ensure that all provisions precluding benefits to incarcerated individuals are enforced.|||0.983701169|0.7834881
D0|In addition, there needs to be a greater recognition of the medical costs associated with the prisoner population particularly those costs associated with aging and addiction.|||0.596132696|0.001052556
|||||
D0|NEXT STEPS NEEDED:|||0.973679841|0.9335511
D0|Although we have had successes, more remains to be done.|||-0.736773074|0.9386978
D0|The President is therefore directing that:|||-0.951056123|0.5229462
|||||
D1|The Director of the Office of Management and Budget analyze the consistency of Federal policy with regard to the eligibility for benefits of individuals in prison and make recommendations for any legislative changes that may be necessary or appropriate.|||0.905217707|0.99641883
D1|The Commissioner of Social Security develop a set of plans and proposals to share prisoner data that SSA obtains from prison administrators with other Federal agencies that need it in order to further ensure that prisoners are not receiving any Federal benefit for which they are not eligible.|||-0.811803579|1.68E-06
|||||
D1|The Attorney General explore how to improve the sharing of data from the Federal prison system with other Federal agencies that need this Information in order to further ensure that prisoners are not receiving any Federal benefit for which they are not eligible.|||0.894391537|6.57E-05
|||||
D1|The Secretary of Health and Human Services examine the health care implications of providing benefits to incarcerated Individuals.|||0.895893276|0.000213182
D1|I am also asking Secretary Shalala to look Into the Office of Child Support Enforcement's need to obtain prisoner information to locate missing parents.|1||-0.937228262|0.00037647
|||||
D1|SSA says Rahm asked Ken Apfel for material on SSA's efforts to stop paying benefits to prisoners, along with ideas for how to expand those efforts to other agencies.|1||-0.980953276|0.6665708
D1|Ken sent a copy of his note to Elena and OMB on the theory that we would have to be involved in any effort to expand this to other agencies in a quick way.|1||0.722109735|0.019663576
D1|Other programs Ken listed that might benefit if SSA shared its prisoner data are food stamps, veterans benefits, and child support enforcement.|1||-0.998993933|0.00169011
D1|I'm not sure if DPC should be following up and, if so, who.|1||-0.986388385|0.99515414
|||||
D0|Dear Mr. President: Since joining your Cabinet two years ago, we have made substantial progress in combating the threat of illegal drugs to the United States and its citizens.|||0.978452504|0.010099893
D0|Your overall support, guidance, and personal presence on this issue has played a major role in these achievements.|||0.997297943|0.9570017
|||||
D1|In the coming months, ONDCP has four significant initiatives that we believe would Benefit greatly from your participation, namely:|1||0.988619328|0.75931406
|||||
D1|"â€¢ The National ""Rollout of the Youth Media Campaign:"|||0.729528189|0.14138205
D1|In early July, we will move from the 12 city pilot phase of the Youth Anti-Drug Media Campaign into a national campaign (phase II).|||-0.85114795|3.01E-07
D1|This expansion will bring our ads to every city and town across the nation.|||0.996315062|0.028386239
D1|Already, the 12 city phase is showing results: anti-drug coalitions, whose phone numbers appear on the ads, report two to three times as many calls as received prior to the campaign; and, our buying service reports an unprecedented 100 percent match ratio of ad time to PSA time from media outlets.|||-0.863314629|0.002571467
D1|We expect to see the same types of results this time nationwide -- come July.|||0.930479228|0.8927278
D1|Your participation in a national rollout event would increase the campaign's visibility, helping it to get off to a strong start.|1||0.986658752|0.9563702
|||||
D1|â€¢ United Nations General Assembly Special Session (UNGASS): This June's UNGASS will concern efforts to address illegal drug use.|||0.993194342|0.5030272
D1|The political declaration and other deliverables being developed for the UNGASS make substantial steps forward in reinforcing the international commitment against drugs.|1||0.998223126|0.30931213
D1|A number of heads of state (including France, Brazil, South Africa, and Mexico) have already committed to attend the session.|1||0.980917335|3.32E-06
D1|Your involvement would greatly increase the level of participation and the magnitude of the session.|1||0.979899526|0.8971204
D1|A speech at UNGASS would afford you the opportunity to give a major policy address establishing a broad vision and setting a strong agenda for how the international community must work together to reduce the transnational threat of drugs.|1||0.988154769|0.98867446
|||||
D1|â€¢ The Drug-Free Communities Program Rollout: The membership of the Commission on Drug-Free Communities is being vetted and will soon be set for release to the public (a decision memo has been prepared for your signature).|1||0.996949255|0.9859583
D1|This program, which over the next five years will create 10,000 new community anti-drug coalitions across the nation, while strengthening the existing 4,000 coalitions, will empower countless Americans to fight drug use at the grassroots level.|||0.997832358|0.005008756
D1|Your participation in announcing the members and at the inaugural meeting of the commission would send a strong signal to the American people to get involved in this effort.|1||0.991821945|0.5098185
|||||
D1|â€¢ President's Drug Policy Cabinet (PDPC) Meeting:|1||0.957968712|0.016081449
D1|There are a number of key drug policy issues now percolating that would substantially benefit from discussion within the PDPC:|1||0.9473086|0.9919593
D1|One of the most pressing issues deals with focusing on real results and measuring our success.|1||0.779258251|0.90117526
D1|In keeping with the Vice President's reinventing government initiative, the 1998 Strategy sets out a performance measurement system to track the ten-year Strategy.|||0.982231855|0.98170877
D1|However, substantial Congressional pressure exists for more immediate interim markers, which could cause a legislative response.|1||-0.84211719|0.7657097
D1|ONDCP believes that we must proactively craft annual markers that are realistic, achievable, and flexible.|1||0.996858835|0.9997019
D1|Your leadership is necessary to hep the PDPC address this need for greater efficacy and accountability).|1||0.997056842|0.9965814
D1|Similarly, a series of other issues, including UNGASS, the Southwest border, and restructuring the counter-drug intelligence system, also would benefit from discussions within the PDPC.|1||0.541777492|4.08E-05
D1|We are at a critical juncture involving major drug policy initiatives that promise breakthroughs in bringing down drug use in America.|1||0.99877733|0.14783292
D1|A PDPC meeting is vital to ensure unity of effort as we move ahead.|1||0.999111235|0.5788605
|||||
D1|These events offer an important opportunity to show your hands-on commitment and leadership in the fight against drugs.|1||0.996342003|0.007206301
D1|Each of these events highlights substantive progress with respect to an important counter-drug initiative.|1||0.999787986|0.29537132
D1|By your involvement we can continue to raise the awareness of the American people that drugs present a serious threat to the nation, and that this Administration is working hard under your leadership to reduce that threat by half.|1||0.995351195|0.28296578
D1|Imagine, by way of comparison, the impact to the nation of halving the number of auto or cancer fatalities, or teen pregnancy or illiteracy rates.|1||-0.92902571|0.2609141
|||||
D0|We will coordinate these events closely with your staff and do whatever possible in order to facilitate your participation in these four initiatives.|||0.994690955|0.3740996
D0|Look forward to your thoughts and guidance.|||0.960697949|0.8158137
|||||
D1|I spoke to Staff Sec. about the McCaffrey scheduling memo.|1||-0.862220347|0.8874958
D1|All they need is a reaction from us -- e-mail would be fine -- so they can incorporate it in a quick cover note.|1||0.981177449|0.99854314
D1|They'd like to send it in to the President during his office time tomorrow.|1||-0.841387153|0.42993405
D1|If the following is okay w/you, I'll cc staff sec. and tell them to work from this â€¦|1||-0.785464942|0.041147947
|||||
D1|Here are my comment/recs on McCaffrey's scheduling memo to the President:|1||-0.776569963|0.053506278
|||||
D1|1. National Rollout of the Youth Media Campaign.|||-0.724690616|0.048845902
D1|We should support a roH-0111 of this signature anti-drug initiative.|1||-0.874448061|0.9951918
D1|However, for the President not to be disappointed, we need to make sure Rahm takes the lead in getting ONDCP to come up with some specific announcements â€“ i.e., new anti-drug ads, additional private sector partners and commitments, results from the 6-month/12-city pilot, etc.|1||0.930946052|0.8389383
|||||
D1|2. U.N. Special Session on Drugs.|||0.89697367|0.169239
D1|I understand scheduling has already committed to do this, and that NSC is taking the lead.|1||0.991231143|0.67117786
D1|There is very little of our stuff here.|1||-0.999449074|0.9756187
|||||
D1|3. Drug-Free Communities Rollout.|||0.988940299|0.42868862
D1|The President just signed off on the proposed candidates for the Drug-Free Communities board, and Personnel says that it will take another 4 to 6 weeks to fully vet these folks.|1||-0.9930529|0.022548515
D1|I would not, however, recommend this as a stand-alone event.|1||-0.990463495|0.8211081
D1|The board does not include any really big names, and the grants are so small ($10 million).|1||-0.999717534|0.12707955
D1|Moreover, the Hill Dems were not happy when we did a signing ceremony with the R's on this.|1||-0.999900103|0.08999194
D1|They hate that the R's vote against funding for virtually every other community-based drug program -- to the tune of hundreds of millions of dollars -- and then turn around and support these tiny grants for community organizations.|1||-0.514825702|0.013305201
D1|If anything, we should roll this into the media campaign announcement.|1||-0.723089218|0.9947507
D1|It will allow us to say we're linking our national ant-drug message with action at the grass roots.|1||0.970450699|0.63897294
|||||
D1|4. President's Drug Advisory Council.|||0.93348521|0.00041714
D1|This is a bit of a problem.|1||-0.999590099|0.9121191
D1|As I've mentioned, QMB -for themselves and on behalf of various agencies -- has expressed serious concerns about ONDCP wanting to discuss its performance measurement system at this meeting.|1||0.881635666|0.98560244
D1|I would defer Them on when itâ€™s appropriate to do this.|||-0.829112113|0.90236616
|||||
D0|Due to a scheduling conflict, am unable to attend your event tomorrow.||1|-0.997985363|0.005534918
D0|Look forward to seeing the results of your efforts.||1|0.997267962|0.8060526
D0|Continue to believe that the key to our success in combating drugs remains a united, nonpartisan commitment.||1|0.99532795|0.000284986
|||||
D0|Over the last two years, the Administration and the Congress have been able to work together to deliver a number of important victories against drugs.||1|0.997077465|0.001671222
|||||
D0|â€¢ With Congress' help, we put in place a $195 million Anti-Drug Youth Media Campaign that is producing real progress.||1|0.996340513|0.9938512
D0|Preliminary results from the Campaign's first pilot phase show that 97 percent of the people in these media markets say they have seen our ads.||1|-0.99964726|0.9608865
D0|Eighty percent say that the ads encouraged conversations about drug use.||1|-0.999510884|0.43217376
|||||
D0|â€¢ Together, we also succeeded in establishing the Drug-Free Communities Program, which will soon empower community anti-drug groups in countless towns and cities across the nation.||1|0.998494864|9.51E-05
|||||
D0|"â€¢ We have mobilized millions of Americans to fight youth drug abuse through our ''Prevention Through Service Alliance."""||1|0.993753016|0.002252049
|||||
D0|â€¢ On the supply reduction front, we have also achieved real gains, including, for example, a 40 percent reduction in Peruvian cocaine production over the last two years.||1|0.998476207|0.546303
|||||
D0|â€¢ We have improved law enforcement, putting more cops on beats across the nation, establishing new strong measures to combat money laundering, and taking some of the deadliest weapons out of the hands of the dealers, gangs and druglords.||1|0.998234272|0.10677384
|||||
D0|This sort of comprehensive approach, embodied in our National Drug Control Strategy, requires the unflinching support of all segments of the American people to succeed.||1|0.995616436|0.96198285
D0|For that very reason, we cannot allow partisanship to unbalance our counter-drug policies.||1|0.759682119|0.9645627
D0|The taint of partisanship would only cause us to lose vital ground in our efforts to reduce drug abuse and its consequences in America down to a historic new low.||1|-0.989993393|0.5142612
D0|Your support, and that of all the members of Congress who take their leadership from you, in maintaining unity of purpose is essential.||1|0.998087823|0.18054931
D0|America can ill afford us to shift our attention from our real goals -- reducing the demand for drugs through education and prevention, and breaking the sources of supply through law enforcement and international cooperation.||1|-0.735846162|0.503864
|||||
D0|The Administration's counter-drug agenda, much of which is reflected in your current thinking, will build upon these successes.||1|0.985800266|0.84676063
D0|It is imperative that we: expand programs to break the cycle of drugs and crime, particularly through increased treatment within the criminal justice system; strengthen prevention efforts, such as the Drug Free Schools Program, that target our nation's young people; reauthorize the Office of National Drug Control Policy; and, sign into law a new juvenile justice bill.||1|0.891028762|4.36E-07
D0|These are just four of the many areas where a nonpartisan commitment to progress over politics can make a real difference for the American people.||1|-0.769528031|0.050083555
|||||
D1|I'm red dotting the Gingrich speech to you, in case you want to skim it (it's actually a pretty good speech, I think) and read the three paragraphs on drugs.|1||-0.999787867|0.9999765
D1|"Basically, he lists a drug-free America as his first out of four priorities (education, pensions/retirement and taxes are the other three), and he says that Congress will pass a bill this year to expand McCaffrey's authority so he can develop a ""World War II-style victory plan."""|1||-0.997398376|1.17E-07
D1|"He also mentions ""sealing upâ€ the border  and states that, generally, it will take us about 10 to 12 years to reach our goals on all of the four priority issues."|1||0.822279632|0.008897564
|||||
D1|On a separate note: Joe Califano's group (CASA), with McCaffrey in tow, will be releasing a study at the Press Club on Thursday at 10 am showing that 80% of the nation's offenders have a link to alcohol or drug use.|1||-0.951093554|1.95E-07
D1|"He will call for ""opening a second front in the drug war"" to treat and train these offenders."|||-0.927010298|3.54E-05
D1|Thus, I think if Rahm wants to do the radio address on the directive (Leanne's working up a draft), we should think about leaking the directive on Thursday to get in the stories.|1||-0.995093107|0.10103065
D1|In fact, even if we don't do the radio address on this, we should still condiser leaking the directive for Thursday.|1||-0.998279929|0.9724521
D1|I'll send a copy of CASA's draft press release.|||-0.997831523|0.4668808
|||||
D1|"Met w/OMB today to go over General McCaffrey's proposed letter to Gingrich and ""Blueprint"" report to Hill."|1||0.563734412|0.038955484
D1|OMB, the agencies and I are very concerned about the lofty promises being made in the proposed document and letter (i.e., reducing drug use by 50%, cutting drug crime rates by 30%, etc.).|1||0.949234903|0.8551012
|||||
D1|OMB is especially concerned about McCaffrey's report and letter forcing the Administration's hand on budget issues and conceivably violating the Balance Budget Agreement.|1||-0.98287648|0.99985576
D1|They want McCaffrey's letter to Gingrich amended and the report held and coordinated w/the overall budget process.|1||-0.676322937|0.08098052
D1|Raines intends to send a brief memo late tonight/early tomorrow (draft attached) to Erskine and Rahm suggesting as much.|1||-0.977747142|0.00769937
|||||
D1|McCaffrey is scheduled to meet w/Gingrich tomorrow afternoon and is sure to be b*llsh*t if he can't have his report/letter in hand.|1||-0.985911727|0.017577624
D1|(Also, I heard he's trying to get on Raines' calender first thing in the a.m.).|1||-0.749695361|0.6488157
D1|Justice, Treasury and HHS are now only realizing what's in McCaffrey's report/letter and are likely to be b*llsh*t if they go to the Hill in their current form.|1||-0.995999336|0.002998248
D1|I expect that you may all encounter this dilemma at tomorrow's senior staff meeting or soon thereafter.|1||-0.9272874|0.033559997
D1|Call me if you have Q's.|||0.543585956|0.996179
|||||
D1|"Last week ONDCP circulated a draft document entitled ""Blueprint for a Drug Free America."""|1||-0.999885082|0.02554073
D1|"The document lays out ""performance targets"" for the conduct of the anti-drug abuse program in the next five - ten years."|||0.802277565|0.21992818
D1|The targets and dates are aggressive.|1||-0.996397734|0.5053338
D1|For example, among the targets are the following: 1) 50 percent reduction in the overall rate of illicit drug use in the U.S. by 2007; and 2) 50 percent reduction in the available supply of drugs in the U.S. by 2007.|||-0.926344812|3.17E-06
D1|The document indicates that the proposed performance targets must be supported by funding if they are to be realized.|||-0.954086721|0.99835455
|||||
D1|We have no evidence that would suggest that the draft goals can be achieved without substantial increases in Federal drug budgets in 1999 and beyond.|1||-0.996494472|0.9995523
D1|Several agencies have made similar complaints to ONDCP (e.g., Justice and Treasury).|1||-0.983746946|3.80E-06
D1|As such, release of the document would be problematic and would imply FY 1999 budgetary trade-offs not yet made in favor of anti-drug spending and against other domestic discretionary spending.|1||-0.9945333|0.9999858
D1|We suggest that the document be withheld until after submission of the 1999 President's Budget, when all agencies must submit their performance plans and targets to Congress.|1||0.536247909|0.97105163
D1|Those plans must be directly linked to multi-year Presidential budget request levels.|1||-0.914491415|0.9397614
|||||
D1|General McCaffrey is likely to be upset if the document is not released.|1||-0.972545207|0.77813154
D1|His likely arguments for release, beyond his desire to pursue a vigorous fight against drug abuse, will be:|1||-0.962651074|0.000167786
|||||
D1|-- The 1997 President's Drug Strategy released by ONDCP this spring indicates that performance measures will be provided to Congress this fiscal year (FY 1997).|||0.965708792|0.9975211
|||||
D1|#NAME?|1||0.783295393|0.86505485
D1|(Apparently, the Speaker wants even more aggressive performance measures than those outlined by ONDCP).|1||-0.974998713|0.99968493
|||||
D1|#NAME?|1||-0.989500821|0.886737
D1|(Because ONDCP is due to receive 1998 appropriations anyway, the threat of a lack of reauthorization is not terribly significant.)|1||-0.904653728|0.99972934
|||||
D0|This is from Mark Kleiman at the UCLA Public Policy School.|||0.900078058|0.11542447
D0|He used to be at the Kennedy School.|||0.51770103|2.22E-05
D0|He has been extremely helpful to us over the years on drug issues and ideas and this looks like it could be a helpful forum.|||0.98752743|0.8809174
D0|I sent it to Rahm, too.|||-0.999958277|0.40453422
|||||
D0|In addition to talking about the National Drug Control Strategy, the President will be announcing the results of a new study from the Justice Department Bureau of Prisons.|||-0.986935139|2.00E-05
D0|The study indicates that federal prisoners who were drug tested and treated (through the voluntary program that was part of the 94 Crime Bill) were 73% less likely to be rearrested and 40% less likely to use drugs again after their release.|||-0.995948493|2.64E-05
|||||
D0|Presidential Directive on Coerced Abstinence in the Criminal Justice System January 12, 1998|||-0.844234288|0.006075308
|||||
D0|â€¢ Today, the President directed the Attorney General to take the necessary steps to: (1) require states to determine the level of drug use in their prisons and report annually on their progress;|||0.749592423|6.09E-06
D0|(2) grant states the flexibility to use their federal prison funds for drug detection, offender testing and drug treatment;|||0.994645596|4.96E-06
D0|(3) work with states to enact stiffer penalties for drug trafficking into and within correctional facilities.|||0.98595804|7.09E-07
D0|The President also announced that his FY 1999 budget will include nearly $200 million for a series of initiatives to promote coerced abstinence and treatment in the criminal justice system.|||0.560829759|0.003110272
D0|Towards a National Policy of Coerced Abstinence|||-0.97980988|0.065499805
|||||
D0|â€¢ Last week, Columbia University's Center on Addiction and Substance Abuse (CASA) released a study confirming the need for coerced abstinence and treatment in the criminal justice system.|||-0.79916811|6.20E-06
D0|CASA' s study found that 1 .4 million offenders -- or 80% of the I. 7 million criminals in prison and jails -- were either high on drugs or alcohol when arrested, stole property to buy drugs, or have a history of drug and alcohol abuse.|||-0.926639378|1.44E-05
D0|Many other studies also confirm that the majority of individuals in the criminal justice system have similar drug histories.|||-0.950488985|0.003830893
|||||
D0|â€¢ Testing to Measure Progress.|||0.997333765|0.8501716
D0|Under current law and federal guidelines, states are required to submit drug testing and intervention plans for their federal prison grant funding.|||-0.729516029|7.42E-06
D0|The President's directive calls on the Attorney General to amend the guidelines to require states to also include a baseline report of their prison drug abuse problem, and to report every year thereafter to chart the progress they are making to reduce drug use and availability.|||-0.657766998|0.007377874
|||||
D0|â€¢ Helping States Get the Job Done.|||0.996942103|0.20441304
D0|Today's directive asks the Attorney General to draft and transmit to the Congress legislation that will grant states the flexibility to use their federal prison construction and substance abuse treatment funds to provide the full range of drug testing, sanctions and treatment for offenders under criminal justice supervision.|||0.905095518|0.000970414
D0|With this added flexibility, states could tap into the nearly $8 billion in prison funds authorized by the 1994 Crime Law (about $2 billion of which already have been appropriated to date).|||0.864289761|0.12015122
|||||
D0|â€¢ Keeping Drugs Out of Prisons.|||0.993311286|0.010052995
D0|Finally, the President's directive calls on the Attorney General to draft legislation, in consultation with the states, that would require states to enhance their penalties for drug trafficking into and within correctional facilities as a condition of receiving prison construction funds.|||0.740121245|8.64E-08
D0|The 1994 Omnibus Crime Bill contains tough penalties for similar crimes.|||-0.874384165|0.8287913
D0|"The President believes we must have ""zero tolerance"" for drug use and trafficking within our nation's prison system."|||-0.979367435|0.015582879
|||||
D0|A Record of Accomplishment â€¢ President Clinton has consistently promoted a policy of drug testing, sanctions and treatment for offenders.|||0.997359335|0.98059046
D0|Specifically, he has:|||0.996423185|0.004269994
|||||
D0|Pushed for Drug Testing and Intervention in the 50 States.|||-0.800743699|0.000282459
D0|The President fought for and signed the legislation requiring states to drug test prisoners and parolees as a condition for receiving prison grants.|||0.71228081|5.13E-06
D0|States must now submit comprehensive drug testing and intervention plans for prisoners and parolees by March 1998 and implement them by September 1998.|||0.901316047|2.59E-05
D0|Today's actions directly build on this effort.|||0.990642369|0.990686
|||||
D0|Doubled the Number of Federal Arrestees Tested.|||0.811462402|0.7353794
D0|President Clinton directed the Attorney General to create a program to drug test federal criminal defendants.|||-0.994814456|0.095889695
D0|Operation Drug TEST (Testing, Effective Sanctions and Treatment) funded a pilot program to test defendants immediately upon their arrest.|||0.605853021|1.83E-06
D0|In FY 1997, data from 24 judicial districts indicated that 56% of defendants (9,308) were tested -- a dramatic increase over the 28% (4,929) of defendants tested in the previous year.|||0.839199185|0.35515004
D0|There was also a 190% increase in drug treatment for defendants over the same period.|||-0.825257003|0.07021411
|||||
D0|Expanded Testing and Treatment in Federal Prisons.|||0.996590853|0.000461626
D0|Through his budgets and the 1994 Crime Act, the President has promoted coerced abstinence in the federal prison system.|||0.874784589|1.25E-05
D0|In 1997 federal prisoners were subjected to nearly 130,000 drug tests.|||-0.998634517|0.010311896
D0|Additionally, the number of inmates required to receive treatment increased by 3-fold (from 5,450 in FY 1993 to 17,943 in FY 1997).|||-0.867295682|0.14616758
|||||
D0|Multiplied the Number of Drug Courts.|||0.822299361|0.22418284
D0|As part of the 1994 Crime Act, the President fought to launch a $1 billion initiative to spread Drug Courts across the country.|||-0.937780499|1.19E-05
D0|Drug Courts use drug testing, sanctions and -- when necessary -treatment to cut crime and addiction.|||0.595915437|0.03917726
D0|Drug Courts have increased from a mere handful in 1993 to more than 200 that are operational today.|||0.996729732|0.691923
|||||
D0|Increased Resources in FY 1999 Budget.|||0.995151639|0.27036965
D0|The President's FY 1999 Budget will continue the Administration's policy of drug testing, sanctions and treatment.|||-0.894843936|0.9016147
D0|In particular, the budget includes $197 million for related programs:|||0.940787315|0.6497142
|||||
D0|"""Zero Tolerance""lnitiative for Drugs in Prison Questions and Answers January 12, 1998"|||-0.504020989|0.007282304
|||||
D0|Q. What is the President announcing today?|||-0.971235335|0.61058795
|||||
D0|A. Today, the President signed a directive to the Attorney General calling on her to take the necessary steps to:|||0.505076528|0.027817382
|||||
D0|(1) Require states to determine the level of drug use in their prisons and report annually on their progress.|||0.719367564|7.27E-07
D0|Under current law and federal guidelines, states are required to submit drug testing and intervention plans for their federal prison grant funding.|||-0.729516029|7.42E-06
D0|The President's directive calls on the Attorney General to amend the guidelines to require states to also include a baseline report of their prison drug abuse problem, and to report every year thereafter to chart the progress they are making to reduce drug use and availability.|||-0.657766998|0.007377874
|||||
D0|(2) Give states the flexibility to use their federal prison funds for drug detection, offender testing, and drug treatment.|||0.986024439|1.24E-05
D0|The Attorney General will draft and transmit to the Congress legislation to give states the flexibility to use their federal prison construction and substance abuse treatment funds for the full range of drug testing, sanctions, and treatment for offenders under criminal justice supervision.|||0.98593545|0.000239353
D0|This will allow states to tap into the nearly $8 billion in prison funds authorized by the 1994 Crime Law (about $2 billion of which already have been appropriated to date).|||0.894640386|0.003540481
|||||
D0|(3) Work with states to enact stiffer penalties for drug trafficking into and within correctional facilities.|||0.98595804|7.09E-07
D0|Finally, the President's directive calls on the Attorney General to draft legislation, in consultation with the states, that would require states to enhance their penalties for drug trafficking into and within correctional facilities as a condition of receiving prison construction funds The 1994 Omnibus Crime Bill contains tough penalties for similar crimes.|||0.738333046|1.64E-07
D0|"The President believes we must have ""zero tolerance"" for drug use and trafficking within our nation's prison system."|||-0.979367435|0.015582879
|||||
D0|President also announced that his FY 99 budget will include $197 million for a series of initiatives to promote coerced abstinence and treatment in the criminal justice system-including $85 million for a new drug testing and sanctions progran1 for states and localities.|||-0.745866477|0.001031617
|||||
D0|Q. How bad is the problem?|||-0.99649471|0.73835856
D0|Is this directive really needed?|||0.970852256|0.5177012
|||||
D0|A. While crime rates continue to drop and overall drug use is down, illegal drugs remain an enormous factor behind the level of crime and violence in America.|||0.995932758|9.43E-05
D0|Drug addicts are involved in approximately 3 to 5 times the number of criminal incidents as arrestees who do not use drugs.|||0.717880368|8.13E-05
D0|Last week, Columbia University's Center on Addiction and Substance Abuse (CASA) released a study confirming the need for coerced abstinence and treatment in the criminal justice system.|||-0.952388108|1.14E-06
D0|CASA's study found that 1.4 million offenders -- or 80% of the I. 7 million criminals in prison and jails -- were either high on drugs or alcohol when arrested, stole property to buy drugs, or have a history of drug and alcohol abuse.|||-0.926639378|1.17E-05
|||||
D0|Drug test results and anecdotal information reveal that even while incarcerated, offenders can gain access to drugs.|||0.92513603|0.003351608
D0|In drug tests conducted last year, approximately 2 percent of offenders in federal prison and roughly 9 percent of inmates in state facilities tested positive for drugs.|||-0.995313525|4.62E-08
|||||
D0|President Clinton believes that our criminal justice system should reduce drug demand -not prolong, enhance, or tolerate it.|||-0.959719062|0.69587237
D0|We know that drug testing'and treatment can help to break the cycle of drugs and crime.|||0.997751534|0.003448856
D0|Convicted offenders who undergo drug testing and treatment while in prisons and after release are approximately twice as likely to stay drugfree and crime-free as those offenders who do not receive drug testing and treatment.|||0.656100154|8.41E-08
